0,91.9518895
1,79.8740035
2,55.9430234
3,99.6107619
4,59.9792444
5,94.8506143
6,93.5365339
7,87.4977619
8,77.8230158
9,28.8292953
10,34.7703019
11,54.6200341
12,55.5466913
13,39.9940418
14,49.2187836
15,17.6685296
16,74.1304545
17,67.5207647
18,62.9398395
19,16.6275096
20,4.3098422
21,71.6189695
22,68.8105867
23,79.3011196
24,27.0465479
25,2.8471258
26,18.0623013
27,31.0100316
28,33.9388693
29,23.1423029
30,75.3938084
31,34.386803
32,18.1598018
33,86.5678714
34,20.6264974
35,44.4700535
36,67.1612151
37,50.2932603
38,41.6781739
39,42.791894
40,26.0544592
41,48.8621489
42,10.7802626
43,80.1813274
44,83.7330999
45,32.2929916
46,15.5702905
47,66.3746932
48,19.8856589
49,76.4878004
50,79.2542178
51,97.1238116
52,2.1199244
53,4.1676673
54,24.5814832
55,7.3626125
56,36.2083724
57,94.6988593
58,62.8663899
59,0.5160075
60,50.1268868
61,31.0889118
62,12.1117884
63,23.4366142
64,13.5718245
65,78.8120073
66,30.3254886
67,71.3482107
68,78.3646029
69,72.4695928
70,91.700052
71,54.8939127
72,83.8139044
73,20.6281273
74,46.1375412
75,86.6446338
76,56.4473343
77,39.1459047
78,36.7418772
79,98.1390741
80,10.953757
81,10.4503947
82,76.2298734
83,76.6028103
84,87.2519213
85,96.2471339
86,16.5620057
87,17.1353238
88,9.9965835
89,73.8763744
90,90.8230881
91,0.0176878
92,4.3068345
93,27.3246142
94,0.6411427
95,50.6353809
96,69.5674756
97,67.5577167
98,15.9556712
99,76.4710922
100,74.0363411
101,19.7768022
102,79.3107169
103,39.6295046
104,50.9301036
105,1.1682524
106,7.4731177
107,54.5870254
108,56.3068852
109,23.9214604
110,97.192184
111,53.6198744
112,19.8965476
113,75.4862481
114,42.0254977
115,92.4723548
116,84.5833661
117,84.1515776
118,6.942204
119,9.4457731
120,96.2221889
121,4.4703764
122,33.2210889
123,34.548894
124,13.1607742
125,15.3031732
126,55.807385
127,76.8304369
128,38.795434
129,36.7424956
130,93.1536364
131,78.3998831
132,32.0593728
133,29.9834937
134,69.2103619
135,30.2675943
136,30.8270939
137,23.4803782
138,34.0206813
139,57.4992217
140,18.9808317
141,23.7958012
142,98.0960653
143,7.663121
144,87.6526227
145,81.1447246
146,3.1512438
147,80.3315995
148,85.5796194
149,80.4885553
150,85.1906606
151,34.0708014
152,47.5718989
153,16.5972797
154,24.1056931
155,69.7550561
156,81.7907783
157,90.416806
158,53.6985152
159,84.7359079
160,5.0637917
161,40.7432396
162,85.9082802
163,68.6231883
164,56.2807077
165,78.6069355
166,75.8166691
167,24.0397398
168,15.6278598
169,70.6538018
170,58.584727
171,12.7890833
172,71.5833195
173,76.9299844
174,38.3836393
175,52.7957516
176,81.2301986
177,70.3162466
178,56.3736448
179,2.3428518
180,64.9536266
181,28.2327357
182,11.5475123
183,40.1921396
184,98.7856981
185,85.1824965
186,78.712027
187,91.8406866
188,19.6228029
189,69.0679501
190,85.9564075
191,10.1811807
192,36.1128114
193,9.9603182
194,5.1043843
195,79.6300454
196,23.7821665
197,26.0422004
198,53.2053924
199,63.3251425
200,24.4887105
201,75.6532258
202,67.28347
203,16.6204368
204,62.8466016
205,51.4963228
206,58.851388
207,4.809336
208,60.8745739
209,40.2691659
210,57.8346193
211,82.6582651
212,70.6981305
213,33.5778559
214,63.8295931
215,22.6464938
216,80.6446827
217,71.057738
218,51.2605499
219,93.4204943
220,14.8422246
221,91.164823
222,59.2208308
223,19.5742162
224,73.7453489
225,38.8458436
226,68.0743858
227,23.5988387
228,17.285464
229,98.602493
230,68.0871686
231,10.1440655
232,87.2458454
233,98.381225
234,71.0336368
235,99.2692524
236,16.3627416
237,39.963122
238,42.7429227
239,43.4395111
240,42.9450283
241,9.8050961
242,65.103208
243,96.0991755
244,58.4611084
245,53.9574606
246,89.3204267
247,9.3186874
248,25.3203701
249,79.147409
250,82.6547217
251,22.2823692
252,42.4433597
253,29.1616981
254,90.0511467
255,27.8931959
256,27.4751615
257,93.667232
258,8.8601068
259,93.6409945
260,51.2222745
261,32.9204761
262,65.3015715
263,98.0134447
264,3.0066625
265,25.0240417
266,11.7290895
267,7.9556397
268,87.4194223
269,19.5773438
270,28.3669545
271,98.048894
272,65.9341028
273,21.8931675
274,46.8594548
275,66.6081719
276,20.1628179
277,31.1985989
278,7.6952482
279,19.4651451
280,25.9260002
281,81.9819223
282,34.1974574
283,29.8124178
284,8.6083362
285,4.5138036
286,2.5158793
287,35.9579816
288,24.1421201
289,65.6837964
290,21.4656821
291,31.9423255
292,73.617766
293,86.7345103
294,90.7620412
295,31.8186368
296,10.9182852
297,58.5499437
298,55.4336212
299,77.5289834
300,47.8267286
301,42.9592669
302,66.5630235
303,43.1311947
304,35.5563882
305,22.0951262
306,27.3742648
307,32.9847579
308,20.2104744
309,90.8484401
310,30.5134855
311,63.728118
312,91.0333679
313,62.1997245
314,32.1995086
315,45.9923091
316,95.149693
317,87.2973816
318,17.7504398
319,59.919473
320,99.1999575
321,30.7276172
322,73.2700153
323,94.3394017
324,8.6348706
325,81.3059512
326,24.8277666
327,80.1718939
328,71.8474083
329,96.162492
330,7.885598
331,78.4936973
332,52.3121038
333,34.0874954
334,26.4064681
335,35.2476408
336,9.7291181
337,12.9162393
338,10.0017701
339,70.8853001
340,83.8875349
341,79.8950069
342,3.5964078
343,55.784608
344,23.3875514
345,29.3182292
346,25.5464817
347,57.4317796
348,60.8296426
349,66.8228609
350,87.36966
351,8.3949327
352,28.635659
353,31.337974
354,51.8288974
355,42.7640822
356,39.4422592
357,79.3516956
358,52.3312413
359,75.8975981
360,12.2165425
361,32.7486374
362,91.1911295
363,85.7103023
364,50.2485835
365,40.3622546
366,15.7171866
367,96.8193262
368,82.0615759
369,41.9366901
370,32.2804826
371,17.4988869
372,2.4634288
373,95.6472436
374,18.0621156
375,17.8319221
376,47.3262419
377,13.9038292
378,42.196756
379,80.2022819
380,64.1653436
381,82.8425937
382,91.1172433
383,94.3295479
384,89.990699
385,52.0834296
386,6.1824436
387,57.336237
388,13.2278881
389,9.3988819
390,6.7682089
391,8.9975373
392,23.9556272
393,25.8857363
394,23.2029363
395,62.8935577
396,25.4400752
397,23.7209076
398,9.3413941
399,45.745717
400,29.4129773
401,86.1730341
402,42.5119539
403,46.3360488
404,30.3600925
405,67.2776704
406,76.8638698
407,63.952195
408,48.2247266
409,91.7222925
410,36.4887555
411,35.5139406
412,57.6621113
413,35.797813
414,75.6789796
415,56.5269674
416,24.1148419
417,89.4617975
418,58.5477021
419,52.0878573
420,9.391338
421,41.3543663
422,19.9609693
423,47.6324293
424,79.3460443
425,49.4773806
426,6.1850347
427,81.1414605
428,18.8404451
429,6.2851803
430,19.233171
431,61.6706454
432,23.94298
433,68.8442246
434,78.2833121
435,57.8512036
436,5.0021029
437,34.6868427
438,19.7220517
439,44.8384574
440,82.9799214
441,98.0221801
442,59.2630874
443,29.3521145
444,5.4556689
445,95.8336583
446,17.1974072
447,18.2546788
448,42.2070323
449,78.0138395
450,31.3424451
451,18.2028516
452,41.410032
453,54.3006977
454,78.1867145
455,87.5518058
456,64.0221835
457,61.0066835
458,94.5479423
459,20.8746884
460,32.4624079
461,47.3642392
462,18.4432021
463,51.3451753
464,41.6313714
465,95.8330625
466,88.1253575
467,87.418355
468,6.4709712
469,74.9094119
470,9.8498072
471,29.7437049
472,13.4002678
473,8.4133165
474,8.3048617
475,4.4027238
476,60.6400564
477,23.7286453
478,19.0295724
479,71.0897131
480,46.8305946
481,42.6050848
482,96.5436914
483,78.0524828
484,45.9784758
485,75.8645918
486,83.7997821
487,59.0517649
488,61.4361268
489,90.4629888
490,70.4859911
491,13.3073616
492,3.4611904
493,11.1661392
494,87.7829046
495,69.337855
496,97.2179647
497,8.9147933
498,21.3364326
499,96.0891355
500,26.4491806
501,49.1142956
502,6.2771201
503,15.6784121
504,60.6000077
505,78.6222798
506,62.7809547
507,81.4038254
508,84.7091323
509,77.3011355
510,62.4223734
511,30.8195582
512,33.4715654
513,74.3285489
514,96.9483026
515,73.1905665
516,13.9394129
517,86.0309938
518,44.4538354
519,95.7685328
520,60.1558546
521,35.283831
522,12.3602797
523,39.0953787
524,11.7556524
525,51.5045831
526,67.3949064
527,13.0371733
528,74.4270801
529,97.6845243
530,80.1856647
531,97.4739341
532,67.8887925
533,58.4383736
534,74.0974364
535,59.1137286
536,6.2037911
537,69.0302078
538,56.378798
539,21.952836
540,79.6838013
541,33.5011245
542,64.5359962
543,94.6723401
544,38.2877595
545,7.9739341
546,61.9023451
547,60.1124424
548,14.2924459
549,87.9296687
550,80.9212174
551,52.5974772
552,11.0681594
553,58.8483345
554,34.074788
555,19.8753992
556,40.5927569
557,84.94483
558,88.9257824
559,18.2936014
560,50.3805664
561,53.8028013
562,87.8720726
563,13.1276157
564,59.1974111
565,59.4155873
566,66.9480803
567,32.2755079
568,79.1603423
569,40.8874743
570,33.9750071
571,48.0867973
572,82.8728515
573,15.249037
574,88.1142844
575,0.6253676
576,9.0135523
577,84.6361157
578,56.9444175
579,33.8274615
580,93.6980529
581,81.8229872
582,76.3229326
583,14.180849
584,21.4200842
585,48.2127671
586,83.0767347
587,5.9144166
588,51.7580693
589,32.1958757
590,25.4165835
591,87.5735626
592,10.768217
593,26.7540687
594,28.4340974
595,90.7966373
596,90.9977013
597,41.3447994
598,87.1167671
599,27.1387067
600,68.1700007
601,47.4659754
602,85.9651232
603,55.5756425
604,51.6342468
605,43.1766402
606,2.2800007
607,68.8244658
608,52.7279521
609,64.8966968
610,2.9118803
611,67.3836238
612,15.1474238
613,24.5070089
614,86.7173348
615,98.5234088
616,4.981806
617,94.1929928
618,34.8851635
619,88.8321814
620,56.4691797
621,37.0372398
622,81.7685603
623,49.3749269
624,34.3525649
625,26.07706
626,9.9496697
627,35.9541141
628,84.2903505
629,30.5927293
630,50.9381775
631,37.0165976
632,87.8812447
633,54.2343482
634,3.9464301
635,98.1054724
636,39.0149757
637,34.3713424
638,12.2748164
639,9.5782141
640,56.6224619
641,20.438164
642,64.0748395
643,75.5217973
644,78.9589261
645,28.7919692
646,42.3835628
647,15.8358823
648,49.2644029
649,9.5646458
650,2.7604718
651,21.1356263
652,35.5782773
653,97.1082534
654,20.837461
655,33.4837
656,11.5480153
657,77.1945889
658,52.8028566
659,35.1713519
660,37.280687
661,78.6428282
662,18.6135345
663,41.7447923
664,31.5585991
665,33.7049345
666,37.3360212
667,91.6921161
668,32.0580875
669,19.8110753
670,30.9352282
671,13.3776411
672,82.6814634
673,28.9372905
674,5.5191173
675,79.7054221
676,25.3311176
677,73.2293857
678,62.5149414
679,89.3784248
680,93.174435
681,48.7085725
682,28.4312736
683,46.7309586
684,90.2759073
685,51.1861165
686,92.3073925
687,46.2088479
688,79.6456361
689,76.0335383
690,44.7147374
691,59.4132924
692,5.4537746
693,74.1074085
694,37.147435
695,29.1727571
696,57.0215367
697,47.128276
698,53.1250684
699,83.2016015
700,72.6646007
701,92.8017161
702,73.2720138
703,38.9750909
704,23.0282284
705,91.3856752
706,9.2982482
707,70.2314299
708,56.4462393
709,87.3621852
710,47.5261325
711,96.4491678
712,13.9713478
713,81.6068015
714,12.2949782
715,18.8931672
716,48.0437922
717,51.8669543
718,58.4191033
719,76.6965619
720,96.9835646
721,9.8476179
722,71.5419233
723,29.2154923
724,49.2071763
725,23.7068301
726,15.8014598
727,88.9088987
728,66.2134313
729,50.2754952
730,76.612249
731,22.6288732
732,41.3218418
733,34.1911929
734,25.954153
735,91.407089
736,28.4222188
737,77.9502686
738,2.444168
739,8.3293238
740,93.6044475
741,47.4416909
742,81.0719862
743,99.4447748
744,71.4662714
745,34.4671546
746,1.883334
747,77.8256491
748,81.0951415
749,8.0408044
750,29.9223201
751,2.8421412
752,6.3852869
753,56.2223779
754,89.8767234
755,54.3471906
756,97.4924036
757,80.671497
758,42.4238589
759,62.4003742
760,15.7869527
761,71.2773473
762,44.8877419
763,28.979249
764,50.997801
765,46.4217798
766,7.3851116
767,96.0443953
768,73.495241
769,3.3494294
770,86.9292106
771,98.9541147
772,52.6707976
773,94.5664725
774,32.6953044
775,37.5030264
776,97.9796428
777,99.0557041
778,73.2775749
779,55.9162673
780,86.9381574
781,45.19535
782,77.8445634
783,41.5704826
784,56.3571921
785,43.2405836
786,38.9687177
787,75.4997162
788,14.8816943
789,84.3679865
790,48.4644316
791,23.2005572
792,90.3506387
793,12.6693726
794,68.5164014
795,93.415076
796,82.7935203
797,12.7224133
798,18.7819162
799,64.5346388
800,4.5202157
801,80.7702184
802,6.1259894
803,12.5962982
804,13.9488441
805,83.8921741
806,96.248637
807,34.2378009
808,29.5142882
809,99.1622898
810,0.5043397
811,10.1325088
812,7.3914165
813,74.5770511
814,44.3984069
815,23.1101086
816,80.0778264
817,57.1329543
818,83.9957433
819,42.7811564
820,77.1594577
821,68.3038361
822,23.0725359
823,22.2813139
824,96.6816627
825,16.9212643
826,79.7276376
827,74.3285058
828,9.3738822
829,39.7971882
830,67.3034996
831,6.2022522
832,22.5241836
833,78.1687405
834,3.1087545
835,61.8105213
836,99.1643356
837,27.5051336
838,54.5183029
839,17.0065365
840,44.1294897
841,8.6595352
842,31.5982763
843,4.3003235
844,98.1764295
845,98.420375
846,73.3336444
847,79.1759602
848,37.9913013
849,80.5805695
850,79.6449563
851,10.3496772
852,45.7079735
853,78.5717382
854,58.1980632
855,29.9996019
856,5.1156051
857,66.6727203
858,95.8432158
859,35.2598091
860,33.3966532
861,91.9986948
862,0.7126816
863,11.6200504
864,63.870285
865,11.4597518
866,33.1037561
867,95.3647905
868,42.0236985
869,71.2065733
870,22.002787
871,84.8834033
872,36.7737935
873,44.727862
874,34.2494178
875,21.3136081
876,18.1079056
877,60.6035323
878,45.7181249
879,8.7429721
880,19.389338
881,62.8350534
882,15.7749789
883,78.3904479
884,15.0376695
885,70.2899002
886,56.8628854
887,35.9873273
888,50.169419
889,78.099687
890,99.5408199
891,48.4712217
892,42.979001
893,99.6707351
894,7.7603312
895,77.6145466
896,41.9392696
897,17.0767648
898,20.5251407
899,17.9501168
900,1.7814898
901,12.3155425
902,8.3122158
903,93.3345968
904,2.9089014
905,97.6252766
906,3.8208919
907,79.4512017
908,58.025605
909,50.1042022
910,56.0968901
911,66.9573873
912,79.1389286
913,62.0923282
914,57.9308155
915,28.4218926
916,22.0470238
917,46.0313514
918,76.8229361
919,47.5113423
920,39.489715
921,43.4912693
922,76.1889791
923,14.5409985
924,19.6420692
925,42.1574492
926,71.7785871
927,77.2515167
928,86.6427098
929,9.9537647
930,0.0070491
931,80.2438377
932,76.4290891
933,21.6204982
934,75.4085045
935,65.7605182
936,48.0799899
937,20.8577762
938,62.1531304
939,10.8574768
940,50.4996436
941,55.6649442
942,75.1928145
943,98.4782295
944,33.1937623
945,81.3859294
946,43.7831128
947,58.2496946
948,29.6545276
949,29.1740824
950,93.7958325
951,18.013302
952,4.1502494
953,95.1082086
954,55.7560157
955,59.7128782
956,49.1145134
957,75.1676711
958,81.9165603
959,99.6657487
960,28.3336089
961,39.7892392
962,99.092296
963,90.959596
964,23.4955861
965,18.8063219
966,89.3260968
967,41.3739502
968,74.6819039
969,94.5902018
970,43.8879631
971,13.210778
972,34.2469584
973,81.0884544
974,95.9605542
975,20.3207841
976,80.9855648
977,47.3547112
978,71.6198414
979,10.1159996
980,14.8440044
981,67.1870296
982,38.7435602
983,55.3445658
984,20.3201029
985,55.9968267
986,68.2971637
987,95.0643452
988,81.7080584
989,82.9166616
990,41.9070117
991,55.7793368
992,34.5976902
993,12.6801811
994,32.7369613
995,20.5172667
996,49.1603521
997,84.0456392
998,47.5092169
999,31.5673612
1000,15.7959775
1001,48.4335048
1002,32.7478125
1003,41.5162637
1004,69.2566136
1005,42.0009726
1006,71.2162971
1007,8.6540905
1008,11.7369885
1009,98.1754145
1010,69.8156984
1011,85.0227442
1012,4.7170186
1013,19.8363343
1014,95.724457
1015,88.8848968
1016,29.9000731
1017,71.3687416
1018,46.2685227
1019,96.0622887
1020,57.8830065
1021,40.7699298
1022,82.9674166
1023,54.5523115
1024,20.8605641
1025,15.5421802
1026,25.8514422
1027,4.1615343
1028,17.5855508
1029,36.2332745
1030,26.8088129
1031,31.4093518
1032,75.4750174
1033,77.0353984
1034,27.9035538
1035,88.7682025
1036,78.3692326
1037,69.284222
1038,43.0437848
1039,45.4299302
1040,71.6817772
1041,42.125434
1042,48.5655318
1043,32.5563227
1044,20.9266329
1045,0.3691854
1046,53.6789906
1047,25.5253737
1048,95.5705939
1049,18.8876494
1050,50.1734608
1051,30.1243045
1052,11.1556696
1053,51.5798483
1054,14.2007315
1055,1.4176929
1056,10.2442334
1057,40.7965154
1058,82.0972758
1059,27.0141821
1060,77.1333642
1061,17.3847801
1062,96.2671137
1063,47.0530839
1064,1.7227654
1065,8.2054379
1066,13.3129353
1067,2.9500484
1068,37.7475578
1069,31.4091037
1070,66.4516779
1071,39.2857167
1072,41.0963153
1073,18.4575528
1074,15.2837242
1075,16.2786472
1076,2.0289445
1077,55.065031
1078,96.1971371
1079,71.3214578
1080,43.9765543
1081,8.1778597
1082,29.5533147
1083,72.4240288
1084,11.8817005
1085,23.8545775
1086,27.3494822
1087,61.3309982
1088,4.8220884
1089,42.8354012
1090,44.2638094
1091,82.7188723
1092,2.6206646
1093,15.4061418
1094,18.7175082
1095,55.3716326
1096,78.8318201
1097,16.5498293
1098,92.9097533
1099,13.2296845
1100,26.1975214
1101,89.9456903
1102,19.4798753
1103,61.4509103
1104,29.517274
1105,11.6352881
1106,90.4949467
1107,54.0429935
1108,7.2979519
1109,33.1544604
1110,79.6992865
1111,89.9921099
1112,68.641411
1113,78.8313477
1114,83.3378688
1115,94.2856123
1116,0.4248549
1117,44.2260894
1118,65.6845504
1119,49.5638673
1120,91.9515654
1121,68.8915532
1122,0.967165
1123,52.0881976
1124,56.785904
1125,27.1896788
1126,42.3627071
1127,0.6032537
1128,22.2270751
1129,7.5611375
1130,59.6163624
1131,6.8051788
1132,22.6092607
1133,91.7593191
1134,52.3883712
1135,10.5090193
1136,32.1043126
1137,60.7065796
1138,65.0177968
1139,24.8145726
1140,75.4117484
1141,97.5990407
1142,16.2910687
1143,97.8983957
1144,93.9437009
1145,53.3627674
1146,59.7882561
1147,45.987798
1148,60.6930744
1149,38.2263465
1150,60.526052
1151,89.7548174
1152,97.9223315
1153,91.1931345
1154,21.0926688
1155,21.1060383
1156,72.5337563
1157,70.5775413
1158,44.8911934
1159,91.4260183
1160,34.9384596
1161,66.1756737
1162,33.8395197
1163,17.3400755
1164,80.3709903
1165,92.3893432
1166,91.0166567
1167,34.0723953
1168,80.4485591
1169,66.4498806
1170,36.5763322
1171,27.8024272
1172,73.9618793
1173,54.2511904
1174,8.2318322
1175,64.5152104
1176,77.1369694
1177,4.3787916
1178,22.6431999
